age,workclass,education_level,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,event_time,random_flag,source_system,event_time_std
60.0,Self-emp-not-inc,Under Graduate,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,35.0,United-States,nan,09/12/23,nan,crm,
50.0,Self-emp-not-inc,Prof-school,15,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,>80K,01/02/24,nan,web,
64.0,Self-emp-not-inc,nan,nan,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,>80K,11/09/23,Y,batch,
19.0,Private,nan,9,Never-married,Farming-fishing,Own-child,White,Female,0.0,0.0,40.0,United-States,<=80K,09-20-2025,Y,batch,
19.0,Private,HS-grad,9,Never-married,Protective-serv,nan,White,Male,0.0,,32.0,United-States,<=80K,24/04/25,Y,web,
76.0,Local-gov,Under Graduate,5,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,30.0,United-States,<=80K,17/11/25,N,batch,
33.0,Private,Under Graduate,4,nan,Sales,Not-in-family,White,nan,0.0,0.0,43.0,Mexico,<=80K,07/12/24,nan,app,
33.0,Unknown,Under Graduate,8,Separated,Adm-clerical,Unmarried,White,Female,1471.0,0.0,,United-States,<=80K,10/03/25,N,batch,
30.0,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,nan,0.0,0.0,,United-States,>80K,nan,N,batch,
31.0,Private,nan,10,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=80K,10/10/25,Y,crm,
36.0,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,,United-States,<=80K,10/02/24,N,app,
65.0,Private,Under Graduate,7,Divorced,Machine-op-inspct,Other-relative,White,Male,0.0,,40.0,United-States,<=80K,05/10/23,nan,crm,
41.0,Self-emp-inc,Under Graduate,5,Married-civ-spouse,Sales,Wife,White,Female,0.0,,,Dominican-Republic,<=80K,28/02/24,Y,crm,
48.0,Private,Bachelors,13.00,Divorced,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,44.0,Germany,<=80K,29/10/23,nan,web,
42.0,Private,nan,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,nan,N,crm,
57.0,Private,Under Graduate,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,,0.0,45.0,Mexico,<=80K,10/10/24,N,web,
32.0,Private,Under Graduate,7,nan,Transport-moving,Own-child,White,Male,0.0,0.0,,United-States,nan,02/09/25,Y,crm,
43.0,Private,Under Graduate,8,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40.0,United-States,<=80K,09/03/24,nan,batch,
31.0,Unknown,Under Graduate,3,Never-married,Other-service,Own-child,White,nan,0.0,0.0,40.0,Mexico,nan,10/09/24,N,crm,
26.0,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,nan,White,Female,0.0,0.0,40.0,United-States,<=80K,23/12/25,N,crm,
88.0,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=80K,11/05/25,nan,web,
69.0,State-gov,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,34.0,United-States,>80K,26/02/26,Y,batch,
60.0,State-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,Mexico,nan,18/02/26,N,app,
51.0,Private,Under Graduate,6,Divorced,nan,Not-in-family,Black,Female,0.0,0.0,35.0,United-States,<=80K,nan,nan,web,
74.0,Self-emp-not-inc,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Female,0.0,0.0,14.0,United-States,<=80K,06/09/25,N,app,
25.0,Private,Under Graduate,1,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,,nan,<=80K,20/11/23,N,crm,
54.0,Private,Under Graduate,6,Married-civ-spouse,Handlers-cleaners,Husband,nan,Male,0.0,0.0,40.0,nan,<=80K,29/07/24,nan,batch,
35.0,Private,Under Graduate,7.00,Married-civ-spouse,Farming-fishing,Husband,White,Male,,0.0,40.0,United-States,<=80K,03/09/25,Y,app,
42.0,Private,Under Graduate,nan,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,01-20-2025,Y,web,
52.0,Federal-gov,Bachelors,13,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=80K,04-27-2024,Y,app,
,Private,Under Graduate,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,35.0,United-States,<=80K,04/11/25,N,app,
59.0,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,nan,0.0,0.0,40.0,United-States,>80K,10/06/24,nan,crm,
47.0,Self-emp-inc,Prof-school,15,Never-married,Other-service,nan,White,Male,0.0,0.0,,United-States,>80K,nan,Y,web,
64.0,Self-emp-inc,Under Graduate,nan,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,20.0,United-States,<=80K,03/11/25,Y,app,
63.0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,,United-States,nan,29/03/25,Y,batch,
38.0,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,14/06/24,nan,web,
45.0,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,50.0,United-States,>80K,nan,Y,app,
44.0,Self-emp-not-inc,Under Graduate,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,40.0,United-States,<=80K,17/11/25,N,crm,
35.0,Private,Under Graduate,3,Never-married,Farming-fishing,Unmarried,White,Male,0.0,0.0,36.0,United-States,nan,07/04/24,N,app,
75.0,Self-emp-not-inc,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,nan,Female,0.0,0.0,30.0,United-States,<=80K,02-16-2026,N,app,
68.0,Private,Under Graduate,5,Divorced,Farming-fishing,Not-in-family,Black,Male,0.0,,20.0,United-States,<=80K,01/12/24,nan,web,
57.0,Federal-gov,Assoc-voc,11,Never-married,Tech-support,Not-in-family,nan,Male,0.0,0.0,40.0,United-States,<=80K,23/10/23,nan,crm,
56.0,Local-gov,Under Graduate,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,,40.0,United-States,<=80K,nan,Y,web,
23.0,Private,Under Graduate,5,Never-married,nan,Own-child,White,Male,0.0,0.0,40.0,United-States,<=80K,16/03/25,nan,batch,
64.0,Local-gov,Some-college,10,Never-married,Transport-moving,Unmarried,White,Male,0.0,,40.0,United-States,<=80K,14/03/24,Y,batch,
60.0,Self-emp-inc,Under Graduate,4,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,<=80K,09/05/24,Y,batch,
65.0,Unknown,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,nan,Female,0.0,0.0,40.0,United-States,<=80K,03/02/24,N,web,
72.0,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2290.0,0.0,10.0,United-States,<=80K,04-13-2024,Y,batch,
59.0,Private,Assoc-voc,11.00,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,36.0,nan,<=80K,11/04/26,N,app,
50.0,Private,Under Graduate,8,Divorced,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=80K,05-30-2024,Y,web,
42.0,Local-gov,Under Graduate,4,Divorced,Other-service,Not-in-family,White,Male,0.0,,40.0,United-States,<=80K,10/11/23,nan,crm,
46.0,Private,Under Graduate,5,Separated,Craft-repair,Unmarried,White,Female,0.0,0.0,,United-States,<=80K,02/05/24,nan,app,
50.0,Local-gov,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Laos,>80K,25/04/26,nan,web,
,Self-emp-not-inc,Under Graduate,4,Married-civ-spouse,Sales,Husband,nan,Male,,0.0,40.0,Puerto-Rico,<=80K,10-14-2023,N,batch,
33.0,Private,Under Graduate,nan,Married-civ-spouse,Adm-clerical,Husband,nan,Male,0.0,,45.0,nan,<=80K,22/02/24,Y,crm,
52.0,State-gov,Under Graduate,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,03/04/24,Y,web,
35.0,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,,0.0,55.0,United-States,<=80K,08/07/24,nan,app,
50.0,Local-gov,Under Graduate,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,10-29-2023,nan,app,
55.0,Private,Under Graduate,nan,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,,50.0,United-States,<=80K,19/07/25,N,web,
61.0,Private,Under Graduate,8,Widowed,Machine-op-inspct,Unmarried,White,Female,,0.0,40.0,Italy,<=80K,06-30-2024,N,crm,
43.0,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,4650.0,,40.0,United-States,<=80K,27/11/24,N,batch,
47.0,Private,Under Graduate,6,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,45.0,United-States,<=80K,18/05/25,N,crm,
48.0,Federal-gov,nan,10,Widowed,Other-service,Unmarried,Black,Female,0.0,,40.0,United-States,<=80K,10-27-2024,N,crm,
72.0,Private,Bachelors,13,Divorced,nan,nan,White,nan,0.0,0.0,30.0,United-States,<=80K,08/06/24,N,app,
67.0,Private,nan,13.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,<=80K,09/10/25,nan,batch,
51.0,Private,Under Graduate,5,Married-civ-spouse,Sales,Husband,White,nan,0.0,0.0,40.0,nan,<=80K,09/04/23,N,crm,
66.0,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Sales,Husband,White,nan,,2377.0,25.0,United-States,>80K,10/02/25,N,app,
20.0,Private,Assoc-acdm,12,Never-married,Transport-moving,Own-child,White,nan,0.0,0.0,20.0,United-States,<=80K,13/11/25,nan,batch,
39.0,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,8614.0,0.0,50.0,United-States,>80K,10/03/26,nan,app,
21.0,Private,Under Graduate,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,40.0,United-States,nan,10/09/25,Y,batch,
58.0,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,,40.0,Greece,>80K,08/10/23,nan,batch,
36.0,Unknown,Assoc-voc,11.00,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,nan,>80K,10-24-2024,nan,web,
76.0,Private,Bachelors,13.00,Married-civ-spouse,Adm-clerical,Husband,White,Male,20051.0,0.0,50.0,United-States,>80K,03/04/24,Y,batch,
77.0,Private,Bachelors,nan,Never-married,Prof-specialty,Not-in-family,nan,Female,,0.0,10.0,United-States,<=80K,10-17-2023,nan,web,
39.0,Private,Prof-school,nan,Married-civ-spouse,Exec-managerial,nan,White,Female,,0.0,48.0,United-States,>80K,03/12/25,Y,crm,
66.0,Private,Bachelors,13,Married-civ-spouse,Priv-house-serv,Other-relative,White,Male,0.0,0.0,99.0,United-States,<=80K,02-19-2026,nan,batch,
43.0,Private,Under Graduate,4,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,25.0,nan,<=80K,29/05/25,N,batch,
43.0,Private,Under Graduate,6,Married-civ-spouse,Handlers-cleaners,nan,Black,Male,0.0,0.0,40.0,United-States,<=80K,01-22-2024,nan,batch,
36.0,Private,Under Graduate,7.00,Separated,Exec-managerial,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=80K,08-14-2023,Y,app,
50.0,Private,Under Graduate,7,Married-civ-spouse,Exec-managerial,nan,White,Male,0.0,0.0,50.0,United-States,>80K,nan,nan,batch,
52.0,Private,Under Graduate,4,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,,United-States,<=80K,01/09/24,nan,batch,
45.0,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>80K,12/05/25,nan,app,
21.0,Private,Under Graduate,4,Never-married,nan,Own-child,White,Female,0.0,0.0,38.0,nan,<=80K,29/10/25,nan,crm,
70.0,Private,Bachelors,13,Widowed,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,32.0,Philippines,<=80K,10-18-2023,Y,app,
83.0,Self-emp-inc,Under Graduate,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,20051.0,0.0,,United-States,>80K,nan,Y,web,
69.0,Private,Doctorate,16,Married-civ-spouse,nan,Husband,White,Male,,0.0,40.0,China,>80K,27/12/25,Y,batch,
71.0,Unknown,nan,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2377.0,45.0,United-States,>80K,nan,nan,web,
48.0,Private,Under Graduate,6.00,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>80K,05/09/25,N,crm,
29.0,Private,Under Graduate,5,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,48.0,United-States,<=80K,20/04/25,nan,crm,
56.0,Private,Under Graduate,3,Married-civ-spouse,Craft-repair,Husband,nan,Male,0.0,0.0,40.0,Trinadad&Tobago,<=80K,29/11/24,N,web,
60.0,State-gov,nan,10,Married-civ-spouse,Protective-serv,Husband,White,Male,,0.0,40.0,United-States,<=80K,11/03/23,Y,crm,
34.0,Private,Under Graduate,2,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,40.0,Guatemala,nan,03/11/25,Y,app,
29.0,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,nan,0.0,0.0,40.0,United-States,<=80K,07/06/24,nan,app,
31.0,Private,Prof-school,15,Never-married,nan,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=80K,nan,Y,batch,
71.0,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,16.0,United-States,<=80K,25/11/23,Y,web,
58.0,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,nan,0.0,0.0,60.0,Philippines,<=80K,22/01/24,Y,app,
43.0,State-gov,Assoc-voc,11.00,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,nan,N,crm,
18.0,Private,nan,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,<=80K,07-20-2024,N,app,
48.0,Private,Under Graduate,2.00,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,06/12/25,nan,crm,
47.0,Local-gov,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,nan,02/05/25,nan,app,
72.0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,74.0,nan,<=80K,04-15-2026,Y,web,
38.0,Private,Under Graduate,6,Widowed,Transport-moving,Unmarried,Black,Male,114.0,0.0,,United-States,<=80K,21/04/25,N,web,
57.0,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,nan,06/11/25,N,app,
70.0,Private,Assoc-voc,11.00,Married-civ-spouse,Machine-op-inspct,nan,White,Male,9386.0,0.0,50.0,United-States,>80K,06/09/23,N,app,
47.0,Self-emp-not-inc,Under Graduate,3.00,Married-civ-spouse,nan,Husband,White,Male,0.0,2179.0,50.0,Mexico,<=80K,14/01/26,nan,crm,
72.0,Private,Under Graduate,5.00,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,20.0,United-States,<=80K,30/12/23,Y,app,
69.0,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,40.0,United-States,>80K,12-30-2024,nan,batch,
42.0,Private,Under Graduate,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,02/06/25,N,web,
61.0,Private,Under Graduate,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,54.0,United-States,<=80K,02/11/26,nan,web,
32.0,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,09-24-2025,N,batch,
36.0,Local-gov,Bachelors,13,nan,Protective-serv,Not-in-family,Black,Male,0.0,,40.0,United-States,<=80K,15/10/24,N,web,
34.0,Private,Masters,14,Married-civ-spouse,Sales,nan,White,Male,0.0,0.0,40.0,United-States,<=80K,10-30-2023,Y,batch,
67.0,Local-gov,nan,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,20.0,United-States,<=80K,09-26-2024,Y,web,
68.0,Private,Under Graduate,4,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,30.0,nan,<=80K,04/04/26,Y,batch,
21.0,Private,Under Graduate,3,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Mexico,<=80K,11/12/23,Y,batch,
,Private,Under Graduate,3,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,,El-Salvador,nan,12-15-2024,Y,crm,
43.0,Local-gov,Assoc-voc,11.00,Married-civ-spouse,Transport-moving,nan,White,Male,0.0,0.0,22.0,United-States,<=80K,24/05/24,Y,crm,
27.0,Private,Under Graduate,8,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0.0,0.0,55.0,United-States,<=80K,19/02/25,Y,app,
64.0,Self-emp-not-inc,Under Graduate,nan,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,10.0,nan,>80K,05/02/25,N,web,
54.0,Self-emp-not-inc,Under Graduate,4,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,nan,<=80K,02-16-2024,N,web,
37.0,Private,Under Graduate,6,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=80K,14/12/24,nan,app,
28.0,Private,Under Graduate,7,Married-spouse-absent,Other-service,Unmarried,White,Female,0.0,,35.0,United-States,<=80K,23/02/26,nan,batch,
77.0,Unknown,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,09-22-2025,Y,app,
19.0,Private,Under Graduate,4.00,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0.0,0.0,45.0,Mexico,<=80K,21/08/25,Y,crm,
54.0,Federal-gov,Under Graduate,8,Married-civ-spouse,Adm-clerical,Husband,White,nan,0.0,0.0,40.0,United-States,<=80K,10-27-2025,N,app,
51.0,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,>80K,28/04/26,nan,batch,
79.0,Self-emp-not-inc,HS-grad,9.00,Married-civ-spouse,Farming-fishing,nan,White,Male,0.0,0.0,40.0,United-States,<=80K,09/03/24,nan,crm,
40.0,Private,HS-grad,9,nan,Priv-house-serv,Wife,White,Female,0.0,0.0,45.0,United-States,<=80K,27/12/24,nan,crm,
50.0,Private,Under Graduate,6.00,Separated,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,,Jamaica,<=80K,24/12/24,nan,app,
73.0,Private,Under Graduate,5,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,9.0,United-States,<=80K,10-17-2025,nan,app,
29.0,Private,Under Graduate,3,Married-civ-spouse,Farming-fishing,Husband,White,nan,0.0,0.0,40.0,Mexico,<=80K,31/03/25,nan,app,
25.0,Private,Under Graduate,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,24.0,Mexico,<=80K,23/01/26,nan,app,
62.0,Private,nan,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,,nan,>80K,01/03/26,nan,web,
71.0,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,,40.0,United-States,<=80K,20/08/23,N,app,
77.0,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=80K,24/01/24,nan,app,
37.0,Private,Under Graduate,7,Married-civ-spouse,nan,Husband,White,Male,0.0,0.0,40.0,United-States,>80K,05-27-2025,N,crm,
28.0,Private,Assoc-acdm,12.00,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,nan,07/01/24,N,crm,
22.0,Private,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,16.0,United-States,<=80K,12-13-2024,Y,batch,
62.0,Private,Assoc-voc,11,Divorced,nan,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=80K,27/10/25,N,batch,
43.0,Unknown,Under Graduate,6,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,,40.0,United-States,>80K,05/05/24,nan,crm,
21.0,Private,Under Graduate,7.00,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,35.0,United-States,<=80K,09/09/24,N,batch,
65.0,State-gov,Under Graduate,4,nan,Other-service,Other-relative,White,Female,0.0,0.0,24.0,United-States,<=80K,nan,Y,web,
86.0,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=80K,22/04/26,Y,web,
30.0,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,nan,13/01/25,Y,batch,
90.0,Self-emp-not-inc,HS-grad,9.00,Never-married,Exec-managerial,Not-in-family,White,nan,2964.0,0.0,,United-States,<=80K,01/11/24,Y,batch,
39.0,Private,Under Graduate,4,Married-spouse-absent,Machine-op-inspct,Unmarried,Other,Female,0.0,0.0,40.0,Dominican-Republic,<=80K,02-13-2026,N,batch,
63.0,Self-emp-inc,Assoc-acdm,12.00,Married-civ-spouse,Sales,Husband,White,Male,0.0,,40.0,United-States,>80K,20/11/24,nan,app,
61.0,Private,Under Graduate,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,>80K,16/10/23,N,batch,
56.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,16/06/25,nan,batch,
23.0,Private,Under Graduate,nan,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=80K,nan,Y,app,
31.0,Private,Under Graduate,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.0,United-States,<=80K,03-14-2025,nan,crm,
55.0,Federal-gov,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,40.0,United-States,>80K,nan,N,web,
41.0,State-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,nan,,0.0,40.0,United-States,<=80K,20/02/26,nan,batch,
62.0,Private,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,15020.0,0.0,50.0,United-States,>80K,12/04/25,nan,batch,
54.0,Unknown,Under Graduate,1,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,India,<=80K,23/10/25,nan,batch,
50.0,Self-emp-not-inc,Masters,14,Married-civ-spouse,nan,nan,White,Male,7688.0,0.0,45.0,United-States,nan,09-14-2024,N,batch,
75.0,Private,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,8.0,United-States,<=80K,09/07/24,nan,crm,
21.0,State-gov,Masters,14,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,15.0,United-States,<=80K,13/12/25,nan,web,
62.0,Private,nan,nan,Divorced,Tech-support,nan,White,Female,0.0,0.0,38.0,Columbia,<=80K,10-20-2023,N,app,
26.0,Self-emp-not-inc,nan,10.00,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,78.0,United-States,<=80K,17/02/25,Y,app,
53.0,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,>80K,09/06/25,N,web,
61.0,Private,Under Graduate,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,03/04/24,nan,web,
58.0,Local-gov,nan,nan,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=80K,07/12/24,Y,web,
28.0,Unknown,Under Graduate,6,Never-married,Transport-moving,Unmarried,White,Male,,0.0,30.0,United-States,<=80K,12/06/23,N,crm,
82.0,Self-emp-inc,Under Graduate,nan,nan,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=80K,01/10/25,N,web,
72.0,Federal-gov,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,,0.0,16.0,United-States,<=80K,04-27-2024,nan,batch,
54.0,Private,Under Graduate,nan,Married-spouse-absent,Other-service,Unmarried,Black,Female,0.0,0.0,30.0,Haiti,nan,26/01/24,N,crm,
